line,file,message
227,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/credentials.h,Member debug_string() (function) of struct grpc_call_credentials is not documented.
235,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/credentials.h,Member type() const =0 (function) of struct grpc_call_credentials is not documented.
280,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Ref() GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_call_credentials > is not documented.
285,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Ref(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_call_credentials > is not documented."
295,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Unref() (function) of class RefCounted< grpc_call_credentials > is not documented.
300,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Unref(const DebugLocation &location, const char *reason) (function) of class RefCounted< grpc_call_credentials > is not documented."
306,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member RefIfNonZero() GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_call_credentials > is not documented.
310,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefIfNonZero(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_call_credentials > is not documented."
63,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,"Member Create(const Json &json, std::vector< std::string > scopes, grpc_error_handle *error) (function) of class grpc_core::ExternalAccountCredentials is not documented."
94,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,"Member RetrieveSubjectToken(HTTPRequestContext *ctx, const Options &options, std::function< void(std::string, grpc_error_handle)> cb)=0 (function) of class grpc_core::ExternalAccountCredentials is not documented."
129,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/oauth2/oauth2_credentials.h,"Member fetch_oauth2(grpc_credentials_metadata_request *req, grpc_polling_entity *pollent, grpc_iomgr_cb_func cb, grpc_core::Timestamp deadline)=0 (function) of class grpc_oauth2_token_fetcher_credentials is not documented."
323,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefCounted(const char *trace=nullptr, intptr_t initial_refcount=1) (function) of class RefCounted< grpc_call_credentials > is not documented."
328,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefCounted(UnrefDelete b, const char *trace=nullptr, intptr_t initial_refcount=1) (function) of class RefCounted< grpc_call_credentials > is not documented."
275,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member RefCountedChildType (typedef) of class RefCounted< grpc_call_credentials > is not documented.
75,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,"Member HTTPRequestContext(grpc_polling_entity *pollent, Timestamp deadline) (function) of struct grpc_core::ExternalAccountCredentials::HTTPRequestContext is not documented."
81,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member pollent (variable) of struct grpc_core::ExternalAccountCredentials::HTTPRequestContext is not documented.
82,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member deadline (variable) of struct grpc_core::ExternalAccountCredentials::HTTPRequestContext is not documented.
85,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member closure (variable) of struct grpc_core::ExternalAccountCredentials::HTTPRequestContext is not documented.
86,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member response (variable) of struct grpc_core::ExternalAccountCredentials::HTTPRequestContext is not documented.
50,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member type (variable) of struct grpc_core::ExternalAccountCredentials::Options is not documented.
51,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member audience (variable) of struct grpc_core::ExternalAccountCredentials::Options is not documented.
52,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member subject_token_type (variable) of struct grpc_core::ExternalAccountCredentials::Options is not documented.
53,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member service_account_impersonation_url (variable) of struct grpc_core::ExternalAccountCredentials::Options is not documented.
54,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member token_url (variable) of struct grpc_core::ExternalAccountCredentials::Options is not documented.
55,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member token_info_url (variable) of struct grpc_core::ExternalAccountCredentials::Options is not documented.
56,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member credential_source (variable) of struct grpc_core::ExternalAccountCredentials::Options is not documented.
57,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member quota_project_id (variable) of struct grpc_core::ExternalAccountCredentials::Options is not documented.
58,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member client_id (variable) of struct grpc_core::ExternalAccountCredentials::Options is not documented.
59,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member client_secret (variable) of struct grpc_core::ExternalAccountCredentials::Options is not documented.
60,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member workforce_pool_user_project (variable) of struct grpc_core::ExternalAccountCredentials::Options is not documented.
84,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_verifier.h,Member ExternalCertificateVerifier(grpc_tls_certificate_verifier_external *external_verifier) (function) of class grpc_core::ExternalCertificateVerifier is not documented.
94,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_verifier.h,"Member Verify(grpc_tls_custom_verification_check_request *request, std::function< void(absl::Status)> callback, absl::Status *sync_status) override (function) of class grpc_core::ExternalCertificateVerifier is not documented."
98,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_verifier.h,Member Cancel(grpc_tls_custom_verification_check_request *request) override (function) of class grpc_core::ExternalCertificateVerifier is not documented.
102,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_verifier.h,Member type() const override (function) of class grpc_core::ExternalCertificateVerifier is not documented.
48,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_verifier.h,"Member Verify(grpc_tls_custom_verification_check_request *request, std::function< void(absl::Status)> callback, absl::Status *sync_status)=0 (function) of struct grpc_tls_certificate_verifier is not documented."
53,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_verifier.h,Member Cancel(grpc_tls_custom_verification_check_request *request)=0 (function) of struct grpc_tls_certificate_verifier is not documented.
58,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_verifier.h,Member Compare(const grpc_tls_certificate_verifier *other) const (function) of struct grpc_tls_certificate_verifier is not documented.
69,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/tls/grpc_tls_certificate_verifier.h,Member type() const =0 (function) of struct grpc_tls_certificate_verifier is not documented.
280,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Ref() GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_tls_certificate_verifier > is not documented.
285,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Ref(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_tls_certificate_verifier > is not documented."
295,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Unref() (function) of class RefCounted< grpc_tls_certificate_verifier > is not documented.
300,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Unref(const DebugLocation &location, const char *reason) (function) of class RefCounted< grpc_tls_certificate_verifier > is not documented."
306,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member RefIfNonZero() GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_tls_certificate_verifier > is not documented.
310,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefIfNonZero(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_tls_certificate_verifier > is not documented."
275,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member RefCountedChildType (typedef) of class RefCounted< grpc_tls_certificate_verifier > is not documented.
323,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefCounted(const char *trace=nullptr, intptr_t initial_refcount=1) (function) of class RefCounted< grpc_tls_certificate_verifier > is not documented."
328,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefCounted(UnrefDelete b, const char *trace=nullptr, intptr_t initial_refcount=1) (function) of class RefCounted< grpc_tls_certificate_verifier > is not documented."
222,C:/work-Telia/appwatch/grpc/src/core/lib/promise/latch.h,Member Wait() (function) of class grpc_core::ExternallyObservableLatch< void > is not documented.
237,C:/work-Telia/appwatch/grpc/src/core/lib/promise/latch.h,Member Set() (function) of class grpc_core::ExternallyObservableLatch< void > is not documented.
245,C:/work-Telia/appwatch/grpc/src/core/lib/promise/latch.h,Member IsSet() const (function) of class grpc_core::ExternallyObservableLatch< void > is not documented.
247,C:/work-Telia/appwatch/grpc/src/core/lib/promise/latch.h,Member Reset() (function) of class grpc_core::ExternallyObservableLatch< void > is not documented.
62,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/channel_creds_registry_init.cc,Member creds_type() const override (function) of class grpc_core::FakeChannelCredsFactory is not documented.
63,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/channel_creds_registry_init.cc,Member IsValidConfig(const Json &) const override (function) of class grpc_core::FakeChannelCredsFactory is not documented.
64,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/channel_creds_registry_init.cc,Member CreateChannelCreds(const Json &) const override (function) of class grpc_core::FakeChannelCredsFactory is not documented.
50,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.cc,Member FakeResolver(ResolverArgs args) (function) of class grpc_core::FakeResolver is not documented.
124,C:/work-Telia/appwatch/grpc/src/core/lib/resolver/resolver.h,Member Orphan() override (function) of class grpc_core::Resolver is not documented.
44,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/orphanable.h,Member Orphan()=0 (function) of class grpc_core::Orphanable is not documented.
85,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/orphanable.h,"Member InternallyRefCounted(const char *trace=nullptr, intptr_t initial_refcount=1) (function) of class InternallyRefCounted< Resolver > is not documented."
90,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/orphanable.h,Member Ref() GRPC_MUST_USE_RESULT (function) of class InternallyRefCounted< Resolver > is not documented.
94,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/orphanable.h,"Member Ref(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class InternallyRefCounted< Resolver > is not documented."
100,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/orphanable.h,Member Unref() (function) of class InternallyRefCounted< Resolver > is not documented.
105,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/orphanable.h,"Member Unref(const DebugLocation &location, const char *reason) (function) of class InternallyRefCounted< Resolver > is not documented."
60,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.h,Member SetResponse(Resolver::Result result) (function) of class grpc_core::FakeResolverResponseGenerator is not documented.
66,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.h,Member SetReresolutionResponse(Resolver::Result result) (function) of class grpc_core::FakeResolverResponseGenerator is not documented.
70,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.h,Member UnsetReresolutionResponse() (function) of class grpc_core::FakeResolverResponseGenerator is not documented.
73,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.h,Member SetFailure() (function) of class grpc_core::FakeResolverResponseGenerator is not documented.
77,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.h,Member SetFailureOnReresolution() (function) of class grpc_core::FakeResolverResponseGenerator is not documented.
280,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Ref() GRPC_MUST_USE_RESULT (function) of class RefCounted< FakeResolverResponseGenerator > is not documented.
285,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Ref(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class RefCounted< FakeResolverResponseGenerator > is not documented."
295,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Unref() (function) of class RefCounted< FakeResolverResponseGenerator > is not documented.
300,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Unref(const DebugLocation &location, const char *reason) (function) of class RefCounted< FakeResolverResponseGenerator > is not documented."
306,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member RefIfNonZero() GRPC_MUST_USE_RESULT (function) of class RefCounted< FakeResolverResponseGenerator > is not documented.
310,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefIfNonZero(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class RefCounted< FakeResolverResponseGenerator > is not documented."
81,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.h,Member MakeChannelArg(FakeResolverResponseGenerator *generator) (function) of class grpc_core::FakeResolverResponseGenerator is not documented.
84,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.h,Member GetFromArgs(const grpc_channel_args *args) (function) of class grpc_core::FakeResolverResponseGenerator is not documented.
87,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.h,Member ChannelArgName() (function) of class grpc_core::FakeResolverResponseGenerator is not documented.
91,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.h,"Member ChannelArgsCompare(const FakeResolverResponseGenerator *a, const FakeResolverResponseGenerator *b) (function) of class grpc_core::FakeResolverResponseGenerator is not documented."
51,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.h,Member kChannelArgPointerVtable (variable) of class grpc_core::FakeResolverResponseGenerator is not documented.
275,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member RefCountedChildType (typedef) of class RefCounted< FakeResolverResponseGenerator > is not documented.
323,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefCounted(const char *trace=nullptr, intptr_t initial_refcount=1) (function) of class RefCounted< FakeResolverResponseGenerator > is not documented."
328,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefCounted(UnrefDelete b, const char *trace=nullptr, intptr_t initial_refcount=1) (function) of class RefCounted< FakeResolverResponseGenerator > is not documented."
162,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.cc,"Member FakeResolverResponseSetter(RefCountedPtr< FakeResolver > resolver, Resolver::Result result, bool has_result=false, bool immediate=true) (function) of class grpc_core::FakeResolverResponseSetter is not documented."
170,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.cc,Member SetResponseLocked() (function) of class grpc_core::FakeResolverResponseSetter is not documented.
171,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.cc,Member SetReresolutionResponseLocked() (function) of class grpc_core::FakeResolverResponseSetter is not documented.
172,C:/work-Telia/appwatch/grpc/src/core/ext/filters/client_channel/resolver/fake/fake_resolver.cc,Member SetFailureLocked() (function) of class grpc_core::FakeResolverResponseSetter is not documented.
51,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_filter.h,"Member MakeCallPromise(CallArgs call_args, NextPromiseFactory next_promise_factory) override (function) of class grpc_core::FaultInjectionFilter is not documented."
93,C:/work-Telia/appwatch/grpc/src/core/lib/channel/promise_based_filter.h,Member PostInit() (function) of class grpc_core::ChannelFilter is not documented.
96,C:/work-Telia/appwatch/grpc/src/core/lib/channel/promise_based_filter.h,"Member MakeCallPromise(CallArgs call_args, NextPromiseFactory next_promise_factory)=0 (function) of class grpc_core::ChannelFilter is not documented."
104,C:/work-Telia/appwatch/grpc/src/core/lib/channel/promise_based_filter.h,Member StartTransportOp(grpc_transport_op *) (function) of class grpc_core::ChannelFilter is not documented.
110,C:/work-Telia/appwatch/grpc/src/core/lib/channel/promise_based_filter.h,Member GetChannelInfo(const grpc_channel_info *) (function) of class grpc_core::ChannelFilter is not documented.
115,C:/work-Telia/appwatch/grpc/src/core/lib/channel/promise_based_filter.h,Member hack_until_per_channel_stack_event_engines_land_get_event_engine() (function) of class grpc_core::ChannelFilter is not documented.
47,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_filter.h,"Member Create(const ChannelArgs &args, ChannelFilter::Args filter_args) (function) of class grpc_core::FaultInjectionFilter is not documented."
45,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_filter.h,Member kFilter (variable) of class grpc_core::FaultInjectionFilter is not documented.
113,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_filter.cc,"Member InjectionDecision(uint32_t max_faults, Duration delay_time, absl::optional< absl::Status > abort_request) (function) of class grpc_core::FaultInjectionFilter::InjectionDecision is not documented."
119,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_filter.cc,Member ToString() const (function) of class grpc_core::FaultInjectionFilter::InjectionDecision is not documented.
120,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_filter.cc,Member DelayUntil() (function) of class grpc_core::FaultInjectionFilter::InjectionDecision is not documented.
121,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_filter.cc,Member MaybeAbort() const (function) of class grpc_core::FaultInjectionFilter::InjectionDecision is not documented.
80,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member fault_injection_policy(size_t index) const (function) of class grpc_core::FaultInjectionMethodParsedConfig is not documented.
87,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member JsonLoader(const JsonArgs &) (function) of class grpc_core::FaultInjectionMethodParsedConfig is not documented.
70,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,"Member JsonPostLoad(const Json &json, const JsonArgs &, ValidationErrors *errors) (function) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented."
69,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member JsonLoader(const JsonArgs &) (function) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
53,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member abort_code (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
54,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member abort_message (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
55,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member abort_code_header (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
56,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member abort_percentage_header (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
57,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member abort_percentage_numerator (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
58,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member abort_percentage_denominator (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
60,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member delay (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
61,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member delay_header (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
62,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member delay_percentage_header (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
63,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member delay_percentage_numerator (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
64,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member delay_percentage_denominator (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
67,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member max_faults (variable) of struct grpc_core::FaultInjectionMethodParsedConfig::FaultInjectionPolicy is not documented.
96,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member name() const override (function) of class grpc_core::FaultInjectionServiceConfigParser is not documented.
98,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,"Member ParsePerMethodParams(const ChannelArgs &args, const Json &json, ValidationErrors *errors) override (function) of class grpc_core::FaultInjectionServiceConfigParser is not documented."
53,C:/work-Telia/appwatch/grpc/src/core/lib/service_config/service_config_parser.h,Member name() const =0 (function) of class grpc_core::ServiceConfigParser::Parser is not documented.
55,C:/work-Telia/appwatch/grpc/src/core/lib/service_config/service_config_parser.h,"Member ParseGlobalParams(const ChannelArgs &, const Json &, ValidationErrors *) (function) of class grpc_core::ServiceConfigParser::Parser is not documented."
61,C:/work-Telia/appwatch/grpc/src/core/lib/service_config/service_config_parser.h,"Member ParsePerMethodParams(const ChannelArgs &, const Json &, ValidationErrors *) (function) of class grpc_core::ServiceConfigParser::Parser is not documented."
102,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member ParserIndex() (function) of class grpc_core::FaultInjectionServiceConfigParser is not documented.
104,C:/work-Telia/appwatch/grpc/src/core/ext/filters/fault_injection/fault_injection_service_config_parser.h,Member Register(CoreConfiguration::Builder *builder) (function) of class grpc_core::FaultInjectionServiceConfigParser is not documented.
38,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/file_external_account_credentials.h,"Member FileExternalAccountCredentials(Options options, std::vector< std::string > scopes, grpc_error_handle *error) (function) of class grpc_core::FileExternalAccountCredentials is not documented."
67,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,"Member ExternalAccountCredentials(Options options, std::vector< std::string > scopes) (function) of class grpc_core::ExternalAccountCredentials is not documented."
69,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,Member debug_string() override (function) of class grpc_core::ExternalAccountCredentials is not documented.
119,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/oauth2/oauth2_credentials.h,"Member GetRequestMetadata(grpc_core::ClientMetadataHandle initial_metadata, const GetRequestMetadataArgs *args) override (function) of class grpc_oauth2_token_fetcher_credentials is not documented."
122,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/oauth2/oauth2_credentials.h,"Member on_http_response(grpc_credentials_metadata_request *r, grpc_error_handle error) (function) of class grpc_oauth2_token_fetcher_credentials is not documented."
124,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/oauth2/oauth2_credentials.h,Member debug_string() override (function) of class grpc_oauth2_token_fetcher_credentials is not documented.
126,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/oauth2/oauth2_credentials.h,Member type() const override (function) of class grpc_oauth2_token_fetcher_credentials is not documented.
202,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/credentials.h,Member grpc_call_credentials(grpc_security_level min_security_level=GRPC_PRIVACY_AND_INTEGRITY) (function) of struct grpc_call_credentials is not documented.
210,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/credentials.h,"Member GetRequestMetadata(grpc_core::ClientMetadataHandle initial_metadata, const GetRequestMetadataArgs *args)=0 (function) of struct grpc_call_credentials is not documented."
213,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/credentials.h,Member min_security_level() const (function) of struct grpc_call_credentials is not documented.
220,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/credentials.h,Member cmp(const grpc_call_credentials *other) const (function) of struct grpc_call_credentials is not documented.
227,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/credentials.h,Member debug_string() (function) of struct grpc_call_credentials is not documented.
235,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/credentials.h,Member type() const =0 (function) of struct grpc_call_credentials is not documented.
280,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Ref() GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_call_credentials > is not documented.
285,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Ref(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_call_credentials > is not documented."
295,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member Unref() (function) of class RefCounted< grpc_call_credentials > is not documented.
300,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member Unref(const DebugLocation &location, const char *reason) (function) of class RefCounted< grpc_call_credentials > is not documented."
306,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member RefIfNonZero() GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_call_credentials > is not documented.
310,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,"Member RefIfNonZero(const DebugLocation &location, const char *reason) GRPC_MUST_USE_RESULT (function) of class RefCounted< grpc_call_credentials > is not documented."
34,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/file_external_account_credentials.h,"Member Create(Options options, std::vector< std::string > scopes, grpc_error_handle *error) (function) of class grpc_core::FileExternalAccountCredentials is not documented."
63,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,"Member Create(const Json &json, std::vector< std::string > scopes, grpc_error_handle *error) (function) of class grpc_core::ExternalAccountCredentials is not documented."
275,C:/work-Telia/appwatch/grpc/src/core/lib/gprpp/ref_counted.h,Member RefCountedChildType (typedef) of class RefCounted< grpc_call_credentials > is not documented.
94,C:/work-Telia/appwatch/grpc/src/core/lib/security/credentials/external/external_account_credentials.h,"Member RetrieveSubjectToken(HTTPRequestContext *ctx, const Options &options, std::function< void(std::string, grpc_error_handle)> cb)=0 (function) of class grpc_core::ExternalAccountCredentials is not documented."
